Day,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio,Day
2021-04-12,0.9721742508680181,0.9919851587750192,0.0,0.9716858052032283,0.9721742508680178,0.1900976769967142,2021-04-12
2021-04-13,0.9728961461255498,0.9922460396828847,0.0,0.9724190669494418,0.9728961461255494,0.18938590495591545,2021-04-13
2021-04-14,0.9736124615163567,0.9927388147310752,0.0,0.9731408938146228,0.9736124615163564,0.18895022097620373,2021-04-14
2021-04-15,0.9743695796825894,0.993101149325333,0.0,0.9739077455238695,0.9743695796825889,0.18830748386705598,2021-04-15
2021-04-16,0.9751455298990185,0.9935359508384423,0.0,0.9746921068946973,0.9751455298990179,0.18772262889639135,2021-04-16
2021-04-17,0.9758070928475874,0.9939852457353218,0.0,0.9753589033949089,0.975807092847587,0.18731503483873468,2021-04-17
2021-04-18,0.9763284616446936,0.9940866994217139,0.0,0.9758906253629235,0.9763284616446934,0.18670327327680636,2021-04-18
2021-04-19,0.977217752903972,0.9941156861892546,0.0,0.9768011277651419,0.9772177529039716,0.1854951677129253,2021-04-19
2021-04-20,0.977974173586864,0.9945215009348232,0.0,0.9775661927742273,0.9779741735868637,0.18490708016287538,2021-04-20
2021-04-21,0.9786517786522669,0.9948113686102293,0.0,0.9782533576562783,0.9786517786522668,0.18429617911482166,2021-04-21
2021-04-22,0.9794591156190234,0.9949707958317029,0.0,0.9790766690906233,0.9794591156190231,0.18335557275772785,2021-04-22
2021-04-23,0.9802532004023085,0.9955215444149745,0.0,0.9798767534228708,0.9802532004023079,0.18288368435543956,2021-04-23
2021-04-24,0.9808823303755391,0.9959128657767728,0.0,0.9805117466602108,0.9808823303755387,0.18245856607417998,2021-04-24
2021-04-25,0.9813709174556365,0.996014319463165,0.0,0.9810098786651921,0.9813709174556366,0.18189650731147333,2021-04-25
2021-04-26,0.9819819128620114,0.9960577996144759,0.0,0.9816348663816284,0.9819819128620111,0.181098612911188,2021-04-26
2021-04-27,0.9828223802874468,0.9962896937548009,0.0,0.9824903384188776,0.9828223802874465,0.18019938360094745,2021-04-27
2021-04-28,0.9834602288024351,0.9966810151165992,0.0,0.9831342651570242,0.9834602288024348,0.17976426437978144,2021-04-28
2021-04-29,0.984193632535087,0.996898415873154,0.0,0.9838803911443993,0.9841936325350868,0.1789983321235058,2021-04-29
2021-04-30,0.9849071579925314,0.9971013232459383,0.0,0.9846065060899675,0.984907157992531,0.17824412275524892,2021-04-30
2021-05-01,0.9854797918151724,0.9971882835485602,0.0,0.9851911143827577,0.9854797918151721,0.17755265608794724,2021-05-01
2021-05-02,0.9859600090951829,0.9973766975375742,0.0,0.985678526186771,0.9859600090951823,0.17710523629757602,2021-05-02
2021-05-03,0.9864667307421363,0.9973911909213444,0.0,0.9861973839136239,0.986466730742136,0.17642287660629852,2021-05-03
2021-05-04,0.9870452931731727,0.9974346710726554,0.0,0.9867891390070592,0.9870452931731724,0.17567515973061876,2021-05-04
2021-05-05,0.9877099947967743,0.9978259924344537,0.0,0.9874605809276905,0.9877099947967738,0.17520657586824684,2021-05-05
2021-05-06,0.9884751340214238,0.9979999130396973,0.0,0.9882402968780989,0.9884751340214233,0.17435228479839626,2021-05-06
2021-05-07,0.9892221386792176,0.9981883270287113,0.0,0.989001073806797,0.9892221386792173,0.17354040087002076,2021-05-07
2021-05-08,0.9898296466688893,0.998260793947563,0.0,0.9896217734428462,0.989829646668889,0.17278874733253402,2021-05-08
2021-05-09,0.9903241623573821,0.9982897807151037,0.0,0.9901277669285374,0.9903241623573822,0.17214321496930451,2021-05-09
2021-05-10,0.9910247843730252,0.9982897807151037,0.0,0.9908456630533634,0.9910247843730251,0.17118268006337867,2021-05-10
2021-05-11,0.9917630704890613,0.9985506616229691,0.0,0.9915957197810935,0.9917630704890608,0.1704684837070638,2021-05-11
2021-05-12,0.9923922004622919,0.9987100888444425,0.0,0.9922364304589496,0.9923922004622916,0.1697889662299812,2021-05-12
2021-05-13,0.9931695456454023,0.9988260359146051,0.0,0.9930300826706165,0.9931695456454024,0.16885810324561157,2021-05-13
2021-05-14,0.9938070454187201,0.9990434366711596,0.0,0.9936779401491179,0.9938070454187198,0.1682344903113775,2021-05-14
2021-05-15,0.9943699144745929,0.9991448903575517,0.0,0.9942521855809724,0.9943699144745928,0.16758157775695826,2021-05-15
2021-05-16,0.9948829134716118,0.9991883705088627,0.0,0.9947767607483414,0.9948829134716113,0.16693136597116265,2021-05-16
2021-05-17,0.9954565935192637,0.9992318506601736,0.0,0.9953635130813253,0.9954565935192634,0.16619898798204513,2021-05-17
2021-05-18,0.994491276575859,0.9993043175790253,0.0,0.9943726091718467,0.9944912765758587,0.16759710007369844,2021-05-18
2021-05-19,0.9950457758316443,0.999347797730336,0.0,0.9949397078030556,0.995045775831644,0.1668903725922004,2021-05-19
2021-05-20,0.9957875493643834,0.9994347580329579,0.0,0.9956976260114957,0.9957875493643831,0.1659785348920817,2021-05-20
2021-05-21,0.9965467599806378,0.9995217183355798,0.0,0.9964734112215491,0.9965467599806372,0.16504397613388422,2021-05-21
2021-05-22,0.9972690039798401,0.9996086786382017,0.0,0.997211318388182,0.9972690039798395,0.16416069084893214,2021-05-22
2021-05-23,0.9978238519772956,0.9996521587895126,0.0,0.9977787743594234,0.9978238519772953,0.16345633720576713,2021-05-23
2021-05-24,0.9984847174425239,0.9996956389408236,0.0,0.9984548617004739,0.9984847174425235,0.16260874142466775,2021-05-24
2021-05-25,0.9991815032997938,0.9998840529298376,0.0,0.9991641816645257,0.9991815032997935,0.16187733679546135,2021-05-25
2021-05-26,1.0,1.0,0.0,1.0,1.0,0.16089993021208415,2021-05-26
